85	 Q0	AP890220-0143	1	36.301308828447496	 Exp
93	 Q0	AP890117-0272	320	14.095825365223815	 Exp
93	 Q0	AP891019-0324	321	14.080786660866561	 Exp
93	 Q0	AP890115-0001	322	14.080404582420789	 Exp
93	 Q0	AP890901-0164	323	14.077374630127697	 Exp
93	 Q0	AP890725-0221	324	14.041427973393223	 Exp
93	 Q0	AP890310-0335	325	14.039257282561389	 Exp
93	 Q0	AP890214-0163	326	14.02541148222259	 Exp
93	 Q0	AP890526-0069	327	14.010500127029953	 Exp
93	 Q0	AP890212-0016	328	13.998710123081901	 Exp
93	 Q0	AP890916-0169	329	13.996208534855494	 Exp
93	 Q0	AP890729-0099	330	13.990589777118068	 Exp
93	 Q0	AP890522-0034	331	13.982873446390409	 Exp
93	 Q0	AP891006-0047	332	13.98225548429886	 Exp
93	 Q0	AP891003-0020	333	13.978348253627363	 Exp
93	 Q0	AP890905-0048	334	13.958000176549458	 Exp
93	 Q0	AP890418-0186	335	13.937855769648735	 Exp
93	 Q0	AP890318-0092	336	13.927092153887001	 Exp
93	 Q0	AP890612-0256	337	13.891186274065728	 Exp
93	 Q0	AP890525-0050	338	13.875382827834681	 Exp
93	 Q0	AP890303-0033	339	13.872885412536185	 Exp
93	 Q0	AP890119-0175	340	13.865399860500222	 Exp
93	 Q0	AP890926-0054	341	13.854616571487202	 Exp
93	 Q0	AP890313-0160	342	13.849393788986637	 Exp
93	 Q0	AP891203-0059	343	13.84130196167293	 Exp
93	 Q0	AP891128-0053	344	13.839417267004684	 Exp
93	 Q0	AP890626-0096	345	13.830280666494692	 Exp
93	 Q0	AP890407-0312	346	13.825357622031227	 Exp
93	 Q0	AP890522-0131	347	13.81958815633287	 Exp
93	 Q0	AP890513-0145	348	13.81755907101794	 Exp
93	 Q0	AP890310-0018	349	13.809589020736944	 Exp
93	 Q0	AP890221-0294	350	13.804975097826734	 Exp
93	 Q0	AP891017-0230	351	13.80033189127842	 Exp
93	 Q0	AP890223-0166	352	13.790324625959325	 Exp
93	 Q0	AP890614-0214	353	13.788272674124523	 Exp
93	 Q0	AP890119-0060	354	13.786353554290537	 Exp
93	 Q0	AP890110-0312	355	13.783100622864346	 Exp
93	 Q0	AP891215-0006	356	13.780770482315994	 Exp
93	 Q0	AP890209-0219	357	13.777559128161377	 Exp
93	 Q0	AP891004-0226	358	13.768408613638378	 Exp
93	 Q0	AP890216-0174	359	13.757556993472237	 Exp
93	 Q0	AP890517-0020	360	13.754769714399814	 Exp
93	 Q0	AP890908-0229	361	13.738216088370972	 Exp
93	 Q0	AP890522-0190	362	13.73495989949968	 Exp
93	 Q0	AP890318-0043	363	13.726643829984347	 Exp
93	 Q0	AP890617-0057	364	13.72243644499496	 Exp
93	 Q0	AP890908-0276	365	13.712589284086711	 Exp
93	 Q0	AP891130-0172	366	13.697239945808997	 Exp
93	 Q0	AP890711-0229	367	13.69331771864335	 Exp
93	 Q0	AP890117-0010	368	13.690584249077695	 Exp
93	 Q0	AP890321-0002	369	13.684625201462024	 Exp
93	 Q0	AP890602-0173	370	13.66727251146742	 Exp
93	 Q0	AP890629-0240	371	13.666866612860318	 Exp
93	 Q0	AP890216-0246	372	13.662554360064334	 Exp
93	 Q0	AP891201-0151	373	13.643046435419414	 Exp
93	 Q0	AP890816-0154	374	13.641401109052083	 Exp
93	 Q0	AP891017-0130	375	13.639513751569293	 Exp
93	 Q0	AP890130-0248	376	13.63822614395842	 Exp
93	 Q0	AP890412-0239	377	13.623064761755055	 Exp
93	 Q0	AP891205-0012	378	13.618200158965855	 Exp
93	 Q0	AP890501-0166	379	13.609075585530306	 Exp
93	 Q0	AP890607-0169	380	13.599875113483733	 Exp
93	 Q0	AP891230-0028	381	13.590758919901457	 Exp
93	 Q0	AP890323-0296	382	13.588413959310856	 Exp
93	 Q0	AP891013-0097	383	13.579797540842534	 Exp
93	 Q0	AP890212-0043	384	13.578088496239381	 Exp
93	 Q0	AP890130-0091	385	13.577367611557317	 Exp
93	 Q0	AP890905-0176	386	13.568264513814423	 Exp
93	 Q0	AP891013-0059	387	13.559085425678715	 Exp
93	 Q0	AP890718-0024	388	13.555443331892487	 Exp
93	 Q0	AP890712-0184	389	13.549710548834732	 Exp
93	 Q0	AP890522-0152	390	13.545369618217684	 Exp
93	 Q0	AP890905-0033	391	13.544364126001991	 Exp
93	 Q0	AP890701-0121	392	13.54369483484416	 Exp
93	 Q0	AP891219-0184	393	13.533836309276975	 Exp
93	 Q0	AP890731-0061	394	13.530281163456205	 Exp
93	 Q0	AP890910-0068	395	13.529121122194066	 Exp
93	 Q0	AP890112-0164	396	13.523412568963302	 Exp
93	 Q0	AP890504-0252	397	13.508181095760142	 Exp
93	 Q0	AP890517-0142	398	13.504675648387117	 Exp
93	 Q0	AP890615-0191	399	13.504250762435191	 Exp
93	 Q0	AP890905-0138	400	13.50404099090407	 Exp
93	 Q0	AP890401-0015	401	13.472003583606307	 Exp
93	 Q0	AP890713-0208	402	13.469664354255876	 Exp
93	 Q0	AP891015-0076	403	13.464789134845205	 Exp
93	 Q0	AP890410-0109	404	13.461272990253075	 Exp
93	 Q0	AP890222-0151	405	13.460124808034253	 Exp
93	 Q0	AP890130-0051	406	13.45943413064803	 Exp
93	 Q0	AP891011-0158	407	13.455953362745015	 Exp
93	 Q0	AP890214-0044	408	13.439542257876639	 Exp
93	 Q0	AP891004-0166	409	13.425174424286885	 Exp
93	 Q0	AP890614-0133	410	13.423204051870972	 Exp
93	 Q0	AP890816-0071	411	13.419402415290241	 Exp
93	 Q0	AP890918-0245	412	13.412659467948007	 Exp
93	 Q0	AP890915-0067	413	13.399601768713428	 Exp
93	 Q0	AP890119-0172	414	13.397988143551494	 Exp
93	 Q0	AP890914-0098	415	13.39144349075114	 Exp
93	 Q0	AP890406-0266	416	13.38321562883414	 Exp
93	 Q0	AP890406-0178	417	13.382409884309983	 Exp
93	 Q0	AP890608-0228	418	13.378856651093486	 Exp
93	 Q0	AP890505-0027	419	13.374412893653188	 Exp
93	 Q0	AP891220-0255	420	13.365540872904383	 Exp
93	 Q0	AP891106-0143	421	13.363951171117154	 Exp
93	 Q0	AP890215-0184	422	13.35304340011274	 Exp
93	 Q0	AP890410-0217	423	13.351469963317424	 Exp
93	 Q0	AP890421-0112	424	13.346107535979893	 Exp
93	 Q0	AP890407-0033	425	13.344906074985932	 Exp
93	 Q0	AP890628-0139	426	13.328694037197351	 Exp
93	 Q0	AP890407-0088	427	13.308263566181171	 Exp
93	 Q0	AP890830-0135	428	13.306779684792327	 Exp
93	 Q0	AP890630-0252	429	13.305617747358673	 Exp
93	 Q0	AP890504-0053	430	13.304109522091448	 Exp
93	 Q0	AP890619-0070	431	13.301311523599846	 Exp
93	 Q0	AP890522-0226	432	13.295899064485749	 Exp
93	 Q0	AP891208-0035	433	13.278974230234173	 Exp
93	 Q0	AP891121-0157	434	13.26352782471525	 Exp
93	 Q0	AP891209-0067	435	13.256297682962403	 Exp
93	 Q0	AP890522-0228	436	13.242195549705915	 Exp
93	 Q0	AP890712-0056	437	13.240916468137963	 Exp
93	 Q0	AP890522-0194	438	13.23752871577697	 Exp
93	 Q0	AP891011-0228	439	13.202764925065322	 Exp
93	 Q0	AP891226-0102	440	13.199925289160795	 Exp
93	 Q0	AP890825-0027	441	13.198757403436005	 Exp
93	 Q0	AP890908-0242	442	13.191141020587667	 Exp
93	 Q0	AP890720-0097	443	13.186827265699865	 Exp
93	 Q0	AP890531-0255	444	13.18594901618405	 Exp
93	 Q0	AP890129-0014	445	13.183200116779417	 Exp
93	 Q0	AP890425-0149	446	13.18027580606	 Exp
93	 Q0	AP890512-0040	447	13.170447233598274	 Exp
93	 Q0	AP890310-0191	448	13.167741061535006	 Exp
93	 Q0	AP891110-0126	449	13.158984029888677	 Exp
93	 Q0	AP890428-0079	450	13.140579764214188	 Exp
93	 Q0	AP890104-0268	451	13.138084835426872	 Exp
93	 Q0	AP890601-0319	452	13.121450489144252	 Exp
93	 Q0	AP890607-0175	453	13.11142771768301	 Exp
93	 Q0	AP890909-0049	454	13.096884348860033	 Exp
93	 Q0	AP890419-0028	455	13.093837088968955	 Exp
93	 Q0	AP891101-0077	456	13.092852160409096	 Exp
93	 Q0	AP891012-0081	457	13.090426423036982	 Exp
93	 Q0	AP890817-0023	458	13.086743144065368	 Exp
93	 Q0	AP890510-0198	459	13.081226412647162	 Exp
93	 Q0	AP890215-0173	460	13.076724311837452	 Exp
93	 Q0	AP890731-0244	461	13.068457205581165	 Exp
93	 Q0	AP890522-0244	462	13.06348289292644	 Exp
93	 Q0	AP891123-0033	463	13.059137068369482	 Exp
93	 Q0	AP890926-0078	464	13.055040971325715	 Exp
93	 Q0	AP890117-0225	465	13.052133328747633	 Exp
93	 Q0	AP890224-0254	466	13.0426002253988	 Exp
93	 Q0	AP890329-0258	467	13.036378196664263	 Exp
93	 Q0	AP890127-0140	468	13.028489391961703	 Exp
93	 Q0	AP891102-0183	469	13.024309139350276	 Exp
93	 Q0	AP891120-0222	470	13.021734193596803	 Exp
93	 Q0	AP890204-0067	471	13.012433164528986	 Exp
93	 Q0	AP890911-0252	472	13.012374765392245	 Exp
93	 Q0	AP891226-0010	473	13.011961912679787	 Exp
93	 Q0	AP891102-0234	474	13.003851188667644	 Exp
93	 Q0	AP890524-0031	475	13.001181227850264	 Exp
93	 Q0	AP890905-0133	476	12.99709260499635	 Exp
93	 Q0	AP890406-0097	477	12.993239816792144	 Exp
93	 Q0	AP890606-0176	478	12.982995147597414	 Exp
93	 Q0	AP891020-0295	479	12.976146846815109	 Exp
93	 Q0	AP890707-0085	480	12.973601056931015	 Exp
93	 Q0	AP890904-0014	481	12.96200690538804	 Exp
93	 Q0	AP891226-0150	482	12.957564267037029	 Exp
93	 Q0	AP890713-0059	483	12.954124896481652	 Exp
93	 Q0	AP890222-0193	484	12.95100126630252	 Exp
93	 Q0	AP891006-0231	485	12.948487989599693	 Exp
93	 Q0	AP890621-0278	486	12.941526142719123	 Exp
93	 Q0	AP890223-0242	487	12.935068860135894	 Exp
93	 Q0	AP890617-0094	488	12.926623058024116	 Exp
93	 Q0	AP891106-0118	489	12.924432682804927	 Exp
93	 Q0	AP890911-0286	490	12.92293507527446	 Exp
93	 Q0	AP891212-0160	491	12.92244527526804	 Exp
93	 Q0	AP890314-0244	492	12.921236587655859	 Exp
93	 Q0	AP890511-0231	493	12.915212812906763	 Exp
93	 Q0	AP890319-0033	494	12.911685575060925	 Exp
93	 Q0	AP890629-0249	495	12.904897143603584	 Exp
93	 Q0	AP890103-0134	496	12.903072082544314	 Exp
93	 Q0	AP890201-0087	497	12.899439320276358	 Exp
93	 Q0	AP890408-0142	498	12.899224357366325	 Exp
93	 Q0	AP890614-0281	499	12.898153615754499	 Exp
93	 Q0	AP891110-0262	500	12.891975998372423	 Exp
93	 Q0	AP890518-0157	501	12.883161367662314	 Exp
93	 Q0	AP891027-0284	502	12.853573324671785	 Exp
93	 Q0	AP891208-0124	503	12.839184272306664	 Exp
93	 Q0	AP890904-0017	504	12.82635503693552	 Exp
93	 Q0	AP890522-0010	505	12.816902207307926	 Exp
93	 Q0	AP890405-0225	506	12.814826790531097	 Exp
93	 Q0	AP890720-0292	507	12.80856851072273	 Exp
93	 Q0	AP890224-0136	508	12.808091808121985	 Exp
93	 Q0	AP890315-0136	509	12.807303943155011	 Exp
93	 Q0	AP890825-0259	510	12.806561585384403	 Exp
93	 Q0	AP890116-0038	511	12.804418647863807	 Exp
93	 Q0	AP890427-0185	512	12.795066757599109	 Exp
93	 Q0	AP891117-0146	513	12.792740041570845	 Exp
93	 Q0	AP890201-0276	514	12.774268856594023	 Exp
93	 Q0	AP890719-0108	515	12.76819969892307	 Exp
93	 Q0	AP890310-0108	516	12.757764637973292	 Exp
93	 Q0	AP891213-0148	517	12.757591878789995	 Exp
93	 Q0	AP890518-0021	518	12.756382677145506	 Exp
93	 Q0	AP890419-0118	519	12.753476975877035	 Exp
93	 Q0	AP890808-0201	520	12.751568369114093	 Exp
93	 Q0	AP890522-0083	521	12.750481639868767	 Exp
93	 Q0	AP890818-0199	522	12.747576012070873	 Exp
93	 Q0	AP890517-0030	523	12.744775482440852	 Exp
93	 Q0	AP891108-0169	524	12.737392013741431	 Exp
93	 Q0	AP891003-0109	525	12.73024505155912	 Exp
93	 Q0	AP890917-0063	526	12.72884786623156	 Exp
93	 Q0	AP890727-0247	527	12.723873184700926	 Exp
93	 Q0	AP890126-0020	528	12.72364279563675	 Exp
93	 Q0	AP890130-0028	529	12.72329527665908	 Exp
93	 Q0	AP890913-0080	530	12.721653550958905	 Exp
93	 Q0	AP890509-0090	531	12.715574893733113	 Exp
93	 Q0	AP890208-0086	532	12.702719780268449	 Exp
93	 Q0	AP890328-0089	533	12.697933583911933	 Exp
93	 Q0	AP891208-0255	534	12.689721894245835	 Exp
93	 Q0	AP890906-0302	535	12.676058697344715	 Exp
93	 Q0	AP890304-0075	536	12.657453395737267	 Exp
93	 Q0	AP891212-0223	537	12.657059449673257	 Exp
93	 Q0	AP890307-0198	538	12.648868090486886	 Exp
93	 Q0	AP890511-0068	539	12.648603760208863	 Exp
93	 Q0	AP890514-0042	540	12.639780248299779	 Exp
93	 Q0	AP890621-0220	541	12.626697153304011	 Exp
93	 Q0	AP891117-0256	542	12.622590116692958	 Exp
93	 Q0	AP891005-0028	543	12.61762169550493	 Exp
93	 Q0	AP890607-0160	544	12.611541869505484	 Exp
93	 Q0	AP890913-0266	545	12.607699181210059	 Exp
93	 Q0	AP890220-0097	546	12.601692751264917	 Exp
93	 Q0	AP891230-0074	547	12.598911252071607	 Exp
93	 Q0	AP890731-0064	548	12.596004916789425	 Exp
93	 Q0	AP890904-0045	549	12.595624864702097	 Exp
93	 Q0	AP890706-0229	550	12.591233953291823	 Exp
93	 Q0	AP890221-0264	551	12.585620800929222	 Exp
93	 Q0	AP890606-0014	552	12.584935394613266	 Exp
93	 Q0	AP891209-0104	553	12.564258763854504	 Exp
93	 Q0	AP890821-0188	554	12.558420896867407	 Exp
93	 Q0	AP890203-0171	555	12.557234786789675	 Exp
93	 Q0	AP890108-0071	556	12.54905950964945	 Exp
93	 Q0	AP890315-0027	557	12.546126444465873	 Exp
93	 Q0	AP890511-0062	558	12.538370667496949	 Exp
93	 Q0	AP890928-0291	559	12.5309701293608	 Exp
93	 Q0	AP891009-0160	560	12.524246052803026	 Exp
93	 Q0	AP891109-0169	561	12.523757673671085	 Exp
93	 Q0	AP890528-0068	562	12.521331128536254	 Exp
93	 Q0	AP890509-0031	563	12.512326282255	 Exp
93	 Q0	AP890921-0284	564	12.510398181895301	 Exp
93	 Q0	AP890501-0240	565	12.490840282198771	 Exp
93	 Q0	AP890531-0161	566	12.48998641681562	 Exp
93	 Q0	AP890531-0159	567	12.48998641681562	 Exp
93	 Q0	AP890726-0296	568	12.488490353457912	 Exp
93	 Q0	AP891010-0025	569	12.488312868530725	 Exp
93	 Q0	AP890803-0331	570	12.487335348492282	 Exp
93	 Q0	AP891202-0114	571	12.48195456049301	 Exp
93	 Q0	AP890902-0030	572	12.477690068102005	 Exp
93	 Q0	AP890212-0045	573	12.47467681262742	 Exp
93	 Q0	AP890111-0275	574	12.473606096146696	 Exp
93	 Q0	AP890419-0230	575	12.47180142382198	 Exp
93	 Q0	AP890621-0230	576	12.469113138041607	 Exp
93	 Q0	AP891125-0090	577	12.469087618131761	 Exp
93	 Q0	AP890602-0174	578	12.462171704065746	 Exp
93	 Q0	AP890318-0116	579	12.45974930411733	 Exp
93	 Q0	AP891009-0141	580	12.45778374761722	 Exp
93	 Q0	AP890330-0142	581	12.457005795475123	 Exp
93	 Q0	AP890125-0105	582	12.450828885724718	 Exp
93	 Q0	AP890816-0216	583	12.447487009233008	 Exp
93	 Q0	AP890210-0274	584	12.446249329382198	 Exp
93	 Q0	AP890115-0003	585	12.440546242169368	 Exp
93	 Q0	AP890902-0103	586	12.431345236119446	 Exp
93	 Q0	AP891019-0017	587	12.429250330340071	 Exp
93	 Q0	AP890721-0226	588	12.429148234638237	 Exp
93	 Q0	AP890727-0236	589	12.417336341153371	 Exp
93	 Q0	AP890609-0129	590	12.409123156819383	 Exp
93	 Q0	AP891212-0116	591	12.402574841579005	 Exp
93	 Q0	AP890705-0163	592	12.400013330465239	 Exp
93	 Q0	AP891019-0027	593	12.399634452937878	 Exp
93	 Q0	AP890218-0063	594	12.398730751059816	 Exp
93	 Q0	AP890522-0218	595	12.388832623366941	 Exp
93	 Q0	AP890619-0060	596	12.38552461344011	 Exp
93	 Q0	AP890614-0125	597	12.383982924685654	 Exp
93	 Q0	AP891018-0045	598	12.374686206104311	 Exp
93	 Q0	AP891216-0154	599	12.37139769442318	 Exp
93	 Q0	AP890810-0088	600	12.371041363368018	 Exp
93	 Q0	AP890902-0054	601	12.36545189868346	 Exp
93	 Q0	AP890213-0144	602	12.361402977682769	 Exp
93	 Q0	AP891220-0001	603	12.356521330661655	 Exp
93	 Q0	AP890512-0175	604	12.356465886734414	 Exp
93	 Q0	AP890817-0018	605	12.354550814181282	 Exp
93	 Q0	AP890318-0071	606	12.349214625124556	 Exp
93	 Q0	AP890825-0173	607	12.346970620045326	 Exp
93	 Q0	AP890522-0182	608	12.343271726665595	 Exp
93	 Q0	AP890313-0194	609	12.341328237080912	 Exp
93	 Q0	AP890601-0170	610	12.337636529382378	 Exp
93	 Q0	AP891116-0122	611	12.332963956673503	 Exp
93	 Q0	AP890904-0145	612	12.332885003295559	 Exp
93	 Q0	AP890330-0244	613	12.332439589998412	 Exp
93	 Q0	AP890525-0290	614	12.329943445217467	 Exp
93	 Q0	AP890310-0218	615	12.329740474656028	 Exp
93	 Q0	AP890314-0071	616	12.328742773220283	 Exp
93	 Q0	AP890228-0232	617	12.3260554582698	 Exp
93	 Q0	AP891110-0151	618	12.32478162518905	 Exp
93	 Q0	AP890920-0159	619	12.32314365366523	 Exp
93	 Q0	AP890518-0003	620	12.319361341812098	 Exp
93	 Q0	AP890227-0188	621	12.317566055601752	 Exp
93	 Q0	AP890516-0170	622	12.31599659422746	 Exp
93	 Q0	AP890721-0219	623	12.315926126176821	 Exp
93	 Q0	AP890522-0212	624	12.315660892357046	 Exp
93	 Q0	AP890908-0100	625	12.308377096568156	 Exp
93	 Q0	AP890517-0150	626	12.291090530301304	 Exp
93	 Q0	AP890825-0260	627	12.29067186388798	 Exp
93	 Q0	AP891025-0300	628	12.287882988321684	 Exp
93	 Q0	AP890214-0136	629	12.286800384931668	 Exp
93	 Q0	AP890929-0122	630	12.283149797574056	 Exp
93	 Q0	AP891030-0223	631	12.278296934133227	 Exp
93	 Q0	AP890208-0150	632	12.267283344674004	 Exp
93	 Q0	AP890519-0135	633	12.266720520262417	 Exp
93	 Q0	AP890113-0291	634	12.266109707570081	 Exp
93	 Q0	AP891009-0064	635	12.26329139315449	 Exp
93	 Q0	AP890809-0076	636	12.262506740284543	 Exp
93	 Q0	AP890216-0276	637	12.259143826806554	 Exp
93	 Q0	AP891216-0019	638	12.254124061628259	 Exp
93	 Q0	AP890510-0247	639	12.253365568191285	 Exp
93	 Q0	AP890519-0220	640	12.252198070859563	 Exp
93	 Q0	AP890907-0083	641	12.249652604469265	 Exp
93	 Q0	AP890616-0167	642	12.248128089968711	 Exp
93	 Q0	AP891006-0156	643	12.247374212172062	 Exp
93	 Q0	AP890118-0209	644	12.245439024931496	 Exp
93	 Q0	AP891228-0162	645	12.243736939659613	 Exp
93	 Q0	AP890323-0094	646	12.242046942504055	 Exp
93	 Q0	AP890125-0097	647	12.241361205997201	 Exp
93	 Q0	AP890802-0148	648	12.239692737541331	 Exp
93	 Q0	AP890803-0260	649	12.23642642587784	 Exp
93	 Q0	AP890906-0177	650	12.233720000664192	 Exp
93	 Q0	AP890121-0164	651	12.23189579741356	 Exp
93	 Q0	AP890816-0265	652	12.230643353685654	 Exp
93	 Q0	AP890622-0142	653	12.225335369560415	 Exp
93	 Q0	AP891202-0061	654	12.222813631234851	 Exp
93	 Q0	AP891024-0088	655	12.219035978949908	 Exp
93	 Q0	AP890508-0089	656	12.21755569571581	 Exp
93	 Q0	AP890510-0230	657	12.216740316045914	 Exp
93	 Q0	AP890920-0248	658	12.211671156604307	 Exp
93	 Q0	AP890802-0268	659	12.201491855991772	 Exp
93	 Q0	AP891019-0128	660	12.200604430827088	 Exp
93	 Q0	AP890904-0116	661	12.197495783222337	 Exp
93	 Q0	AP891212-0132	662	12.195819730952708	 Exp
93	 Q0	AP890727-0145	663	12.192917285553808	 Exp
93	 Q0	AP890117-0274	664	12.192752611567146	 Exp
93	 Q0	AP890915-0152	665	12.190025111401454	 Exp
93	 Q0	AP890426-0154	666	12.188358539354098	 Exp
93	 Q0	AP890313-0099	667	12.1856396927786	 Exp
93	 Q0	AP891215-0297	668	12.181803032240325	 Exp
93	 Q0	AP890807-0119	669	12.180480095287551	 Exp
93	 Q0	AP890802-0294	670	12.180251414393293	 Exp
93	 Q0	AP890223-0202	671	12.175809804142025	 Exp
93	 Q0	AP890818-0230	672	12.170869475454161	 Exp
93	 Q0	AP890302-0008	673	12.168010412998179	 Exp
93	 Q0	AP890808-0058	674	12.167475449949272	 Exp
93	 Q0	AP890629-0294	675	12.166062956467858	 Exp
93	 Q0	AP890504-0277	676	12.160328438495974	 Exp
93	 Q0	AP890415-0045	677	12.153946419487074	 Exp
93	 Q0	AP890419-0027	678	12.150992550944274	 Exp
93	 Q0	AP891014-0147	679	12.147026376381142	 Exp
93	 Q0	AP890522-0224	680	12.139018593544241	 Exp
93	 Q0	AP891025-0074	681	12.136823817470505	 Exp
93	 Q0	AP891128-0173	682	12.136549437432755	 Exp
93	 Q0	AP891102-0280	683	12.134967497347994	 Exp
93	 Q0	AP890517-0283	684	12.134243359212848	 Exp
93	 Q0	AP890906-0300	685	12.133560710944034	 Exp
93	 Q0	AP891025-0094	686	12.130368160456339	 Exp
93	 Q0	AP891128-0170	687	12.130233453634904	 Exp
93	 Q0	AP891230-0013	688	12.129156716865712	 Exp
93	 Q0	AP891230-0067	689	12.12811617529582	 Exp
93	 Q0	AP890128-0046	690	12.125686372319326	 Exp
93	 Q0	AP890123-0276	691	12.12031795937677	 Exp
93	 Q0	AP891106-0084	692	12.119774830816036	 Exp
93	 Q0	AP890503-0175	693	12.10578823896602	 Exp
93	 Q0	AP890807-0117	694	12.104039770178732	 Exp
93	 Q0	AP891227-0178	695	12.101368712790878	 Exp
93	 Q0	AP890908-0160	696	12.092897925185738	 Exp
93	 Q0	AP890522-0241	697	12.089627268039278	 Exp
93	 Q0	AP890729-0089	698	12.089407997677583	 Exp
93	 Q0	AP890810-0170	699	12.089068864003751	 Exp
93	 Q0	AP890630-0074	700	12.088187696419164	 Exp
93	 Q0	AP890812-0013	701	12.087286586774665	 Exp
93	 Q0	AP891223-0061	702	12.087010786832554	 Exp
93	 Q0	AP890118-0215	703	12.086634154902763	 Exp
93	 Q0	AP891219-0026	704	12.08470754891158	 Exp
93	 Q0	AP890522-0220	705	12.0787513490857	 Exp
93	 Q0	AP891127-0112	706	12.074437874812983	 Exp
93	 Q0	AP890202-0284	707	12.07185244793623	 Exp
93	 Q0	AP891121-0018	708	12.06781564251426	 Exp
93	 Q0	AP891002-0100	709	12.067385344731205	 Exp
93	 Q0	AP890714-0239	710	12.067278108788758	 Exp
93	 Q0	AP890809-0215	711	12.064469177156678	 Exp
93	 Q0	AP890604-0029	712	12.064232430216244	 Exp
93	 Q0	AP890302-0267	713	12.062112418302846	 Exp
93	 Q0	AP891107-0118	714	12.060979232395395	 Exp
93	 Q0	AP890504-0284	715	12.052838513205788	 Exp
93	 Q0	AP890128-0138	716	12.052093893055734	 Exp
93	 Q0	AP891004-0231	717	12.048621488361011	 Exp
93	 Q0	AP890111-0150	718	12.047512533283488	 Exp
93	 Q0	AP890731-0158	719	12.044322296472824	 Exp
93	 Q0	AP890908-0226	720	12.041541845525662	 Exp
93	 Q0	AP891023-0040	721	12.03767412126848	 Exp
93	 Q0	AP890426-0157	722	12.03409829866723	 Exp
93	 Q0	AP891213-0173	723	12.032457719356792	 Exp
93	 Q0	AP890210-0226	724	12.031269311499344	 Exp
93	 Q0	AP891106-0053	725	12.027423959096733	 Exp
93	 Q0	AP891112-0008	726	12.02704406196063	 Exp
93	 Q0	AP890323-0278	727	12.02245691434748	 Exp
93	 Q0	AP890920-0112	728	12.022260572232515	 Exp
93	 Q0	AP890425-0211	729	12.021546489203992	 Exp
93	 Q0	AP890118-0062	730	12.02125196078582	 Exp
93	 Q0	AP890718-0032	731	12.021213687970729	 Exp
93	 Q0	AP890425-0095	732	12.020262212433822	 Exp
93	 Q0	AP891218-0214	733	12.018272789055523	 Exp
93	 Q0	AP890327-0232	734	12.017008432004125	 Exp
93	 Q0	AP890420-0269	735	12.014766559463332	 Exp
93	 Q0	AP891110-0035	736	12.010712742301958	 Exp
93	 Q0	AP890518-0287	737	11.997142163442742	 Exp
93	 Q0	AP890408-0090	738	11.99092487719697	 Exp
93	 Q0	AP890217-0003	739	11.984905652658082	 Exp
93	 Q0	AP891104-0030	740	11.980233835885983	 Exp
93	 Q0	AP890311-0042	741	11.979245802155747	 Exp
93	 Q0	AP890316-0273	742	11.977776395597	 Exp
93	 Q0	AP890216-0278	743	11.97311422861885	 Exp
93	 Q0	AP891212-0094	744	11.971501389242063	 Exp
93	 Q0	AP890929-0048	745	11.971326052234868	 Exp
93	 Q0	AP890417-0066	746	11.96675818890133	 Exp
93	 Q0	AP890622-0313	747	11.96443415723803	 Exp
93	 Q0	AP890511-0269	748	11.964409936865994	 Exp
93	 Q0	AP891113-0117	749	11.961479546767908	 Exp
93	 Q0	AP890518-0279	750	11.958159801443806	 Exp
93	 Q0	AP890615-0277	751	11.956676435367136	 Exp
93	 Q0	AP890629-0285	752	11.956250402647713	 Exp
93	 Q0	AP890202-0094	753	11.955606839489802	 Exp
93	 Q0	AP891010-0180	754	11.951067283877572	 Exp
93	 Q0	AP890518-0288	755	11.948892921894577	 Exp
93	 Q0	AP890420-0220	756	11.945252485058608	 Exp
93	 Q0	AP890907-0068	757	11.945099403055604	 Exp
93	 Q0	AP890604-0027	758	11.945078368106213	 Exp
93	 Q0	AP890706-0266	759	11.943938220962888	 Exp
93	 Q0	AP891002-0093	760	11.939567519942134	 Exp
93	 Q0	AP890427-0284	761	11.938311606258821	 Exp
93	 Q0	AP890725-0190	762	11.93818648637642	 Exp
93	 Q0	AP890718-0129	763	11.93579937401544	 Exp
93	 Q0	AP890413-0289	764	11.935453578089955	 Exp
93	 Q0	AP891003-0110	765	11.934910899471962	 Exp
93	 Q0	AP890407-0137	766	11.930194817385058	 Exp
93	 Q0	AP890220-0126	767	11.927328472052587	 Exp
93	 Q0	AP890223-0085	768	11.92365128536961	 Exp
93	 Q0	AP890801-0048	769	11.92255237515651	 Exp
93	 Q0	AP890415-0122	770	11.920929747237857	 Exp
93	 Q0	AP890303-0175	771	11.919385894123883	 Exp
93	 Q0	AP890112-0267	772	11.914941892783043	 Exp
93	 Q0	AP891109-0096	773	11.909401828490063	 Exp
93	 Q0	AP890315-0110	774	11.901393007339022	 Exp
93	 Q0	AP890612-0167	775	11.897076789767851	 Exp
93	 Q0	AP891108-0096	776	11.894130335391827	 Exp
93	 Q0	AP890226-0011	777	11.893556822239136	 Exp
93	 Q0	AP890308-0228	778	11.89285964240052	 Exp
93	 Q0	AP891206-0134	779	11.892485066161356	 Exp
93	 Q0	AP890118-0193	780	11.887499532125162	 Exp
93	 Q0	AP890628-0031	781	11.885937919414804	 Exp
93	 Q0	AP891022-0034	782	11.884320007171846	 Exp
93	 Q0	AP890811-0079	783	11.884304218589135	 Exp
93	 Q0	AP890405-0171	784	11.88256633805548	 Exp
